product_id,product_name,product_detail,company,sector,weight_kg,carbon_footprint,country,year
17788-29-2016,Qivi (European supply chain),"Smart and elegant, QiVi is the new meeting energizer! QiVi allows users to move and to change postures easily, bringing more comfort to meetings thanks to its automatic adjustments. The combination of the sliding seat and pivoting backrest makes QiVi unique and comfort immediate. QiVi offers a wide range of versions and finishes: 4 leg, sled, conference, with and without armrests; plain, upholstered or knitted back available in two different aesthetics, as well as several accessories that make the range even more complete! The model chosen for analysis is the most frequently ordered one (reference 428 LUG ET) from the QiVi range.",Steelcase,"Home durables, textiles, & equipment",5.17,56.0,USA,2016
17788-30-2016,Reply (European supply chain),"Reply task chair range offers two alternative styles to maximise choice in terms of design and functionality: Reply & Reply Air. The range is designed to provide four major benefits: “customisation”, “comfort”, “simplicity” and “sustainability”. The model chosen for analysis is the most frequently ordered one (Reply Air, reference 466 160 MT) from the Reply range.",Steelcase,"Home durables, textiles, & equipment",17.7,101.0,USA,2016
17788-32-2016,Tenaro (European supply chain),Tenaro Typ 10 is a range of desk simple to configure and adjust according to customized requirements.The model chosen for analysis is the most popular model Tenaro Typ 10 (reference 5412700).,Steelcase,"Home durables, textiles, & equipment",67.323,52.6,USA,2016
17788-33-2016,TNT* (European supply chain),"Make your workplace a dynamic workspace. TNT* is a new kind of dynamic workspace solution with a wide range of options for all kinds of users and work  styles. Thanks to its flexible architecture, TNT* allows you to expand, upgrade or adapt any configuration to the changing needs of users and teams.The model chosen for analysis is the most popular model (reference 880 000 150).",Steelcase,"Home durables, textiles, & equipment",47.334,49.7,USA,2016
17788-34-2016,Universal Storage EU (European supply chain),The Universal Storage is a large and flexible storage range that can adapt to all environments and that live up to all criteria of aesthetics and security. It is the new generation of the Universal Storage range launched in 1995. The cupboard - side opening tambour doors (reference 845 030 220) is the most sold model from the Universal Storage range.,Steelcase,"Home durables, textiles, & equipment",69.78,103.8,USA,2016
17788-36-2016,Westside (European supply chain),"The Westside chair is made with a single shell, with just the right shape, angle and flexibility to provide maximum comfort for the back. The Westside chair is engineered for demanding spaces like informal office areas, cafeterias and hotels where traditional seating falls short. The model chosen for analysis is the Westside chair reference 11 LUG 30.",Steelcase,"Home durables, textiles, & equipment",5.057,18.8,USA,2016
17788-5-2016,32 Seconds (European supply chain),"32 Seconds is a universal family of seating that helps build a creative and capable workspace – and ultimately a more successful organisation – by fulfilling your people’s ergonomic requirements and personal preferences. 32 Seconds will seat all of your people in complete comfort – regardless of physique, age, gender or personal taste – and adapt itself to any kind of workstyle. What’s more it’s so easy to assemble that you’ll be using it within32 seconds of opening the box! The model chosen for analysis is the most frequently ordered task chair (model 4558TRA) from the 32 Seconds seating range.",Steelcase,"Home durables, textiles, & equipment",21.77,100.2,USA,2016
17788-6-2016,Activa (European supply chain),"The Activa desks are highly ergonomic and offer different height adjustable versions in a single design. Its modular construction allows very easy assembly and reconfiguration. The model chosen for analysis is the most frequently ordered one (reference W6412700) from the Activa Telescopic range. Standard features on this model include: - Top dimensions: 1600 mm x 800 mm - Melamine top, Snow WY - Steel leg and frame, Pearl Snow ZW - Telescopic height adjustment from 620 mm to 900 mm - Steel cable tray.",Steelcase,"Home durables, textiles, & equipment",44.706,160.0,USA,2016
17788-7-2016,Amia (European supply chain),"The enveloping backrest and the textured, refined look of Amia are immediately inviting. And as soon as you sit down in this robust yet comfortable chair, you know you've found something special. Both the LiveLumbar™ support and the flexible seat edge angle adjust automatically to your body shape. The model chosen for analysis is the most frequently ordered task chair (model 482 200 MP) from the Amia seating range.",Steelcase,"Home durables, textiles, & equipment",13.01,111.2,USA,2016
17788-8-2016,B-Free big cube (European supply chain),"B-Free range welcomes varied work postures - reading, reclining, or leaning in to a conversation. B-Free big cube Different shapes and sizes to follow the movements of the user whether connecting, collaborating or concentrating and to offer qualitative support in a wide variety of postures. The model chosen for analysis is the most representative one (reference N3L T00 460) from the B-Free range.",Steelcase,"Home durables, textiles, & equipment",34.8,110.0,USA,2016
17788-9-2016,B-Free Desk (European supply chain),"B-Free Desk offers the right balance between functionality and beauty. It creates a natural and cozy atmosphere in the office, ideal to foster creativity, concentration and/or collaboration of workers. The multiple features of the desk allow users to benefit from a fully functional workstation. The model chosen for analysis is the most representative line (reference # N311012700) from the B-Free desk range.",Steelcase,"Home durables, textiles, & equipment",42.1,100.0,USA,2016
18141-1-2015,Fungicide,Crop protection product,Syngenta AG,Chemicals,1.0,2.8,Switzerland,2015
18141-2-2015,Herbicide,Crop protection product,Syngenta AG,Chemicals,1.0,3.72,Switzerland,2015
18141-3-2015,Insecticide,Crop protection product,Syngenta AG,Chemicals,1.0,4.82,Switzerland,2015
18141-4-2015,Seed treatment,Crop protection product,Syngenta AG,Chemicals,1.0,1.02,Switzerland,2015
18288-1-2017,Soda Ash,Soda Ash for Unilever plcFinal product from our end which customers uses as Final / Intermediate product,Tata Chemicals,Chemicals,1000.0,870.0,India,2017
18344-1-2015,Hot Rolled Steel (HR),Hot rolled product,Tata Steel,Construction & commercial materials,1000.0,2615.0,India,2015
18344-2-2015,Cold Rolled Steel (CR),Cold rolled product,Tata Steel,Construction & commercial materials,1000.0,2746.0,India,2015
18344-3-2015,Galvanized Steel (Galv),Cold rolled product with coating (galvanized),Tata Steel,Construction & commercial materials,1000.0,2820.0,India,2015
18585-1-2016,Tetra Brik® Aseptic Slim 200ml,Carton package for long-life liquid beverages,TETRA PAK,Packaging for consumer goods,0.009,0.016,Sweden,2016
18585-2-2016,Tetra Brik® Aseptic Slim 250ml,Carton package for long-life liquid beverages,TETRA PAK,Packaging for consumer goods,0.01,0.018,Sweden,2016
18585-3-2016,Tetra Brik® Aseptic Base 250ml,Carton package for long-life liquid beverages,TETRA PAK,Packaging for consumer goods,0.01,0.017,Sweden,2016
18585-4-2016,Tetra Brik® Aseptic Base 1000ml,Carton package for long-life liquid beverages,TETRA PAK,Packaging for consumer goods,0.028,0.042,Sweden,2016
1884-1-2016,Bloomberg-Provided Flat Panel Unit,"Bloomberg's standard-issue ""flat panel unit"" configuration, which is currently two 23"" panels mounted on a metal stand. The functional unit has a lifespan of 4 years, so the emissions indicated [in this report] are the full emissions associated with that lifespan.",Bloomberg,"Computer, IT & telecom",14.6,1766.0,USA,2016
1884-2-2016,Bloomberg-Provided Keyboard,"Bloomberg's standard keyboard which is optional hardware available for lease to all Bloomberg Terminal customers.  The functional unit has a lifespan of 5 years, so the emissions indicated [in this report] are the full emissions associated with that lifespan.",Bloomberg,"Computer, IT & telecom",1.08,40.0,USA,2016
1884-3-2016,Bloomberg B-Unit,"Bloomberg's biometric device (B-Unit) distributed to all Bloomberg Terminal customers.  The functional unit has a lifespan of 3 years, so the emissions indicated [in this report] are the full emissions associated with that lifespan.",Bloomberg,"Computer, IT & telecom",0.029,2.0,USA,2016
19100-1-2015,Home Gateway TG582n,"Home Gateway providing multiple play telecom data services (data, voice,TV) in the home",Technicolor SA,"Computer, IT & telecom",0.599,111.0,France,2015
19238-3-2017,GL film packages,GL films are the transparent barrier films for package. These films are used as a barrier layer in a laminated film instead of an aluminum foil. The laminated film is supplied by the roll.,"Toppan Printing Co., Ltd.","Home durables, textiles, & equipment",13.44,377.6,Japan,2017
19238-4-2017,MR-PET film package,MR-PET film is a film consisted of mechanically recycled PET resin. This film is used as a layer in a laminated film. The laminated film is supplied by the roll.,"Toppan Printing Co., Ltd.","Home durables, textiles, & equipment",13.44,363.0,Japan,2017
19429-1-2016,"Agricultural tires, BlueTire Yechnology","By analyzing the impact of the agricultural tire (LCA - Life Cycle Assessment methodology), Trelleborg is able to significantly reduce the lifetime carbon footprint on its tires, from the initial design phase through to their recycling. For the BlueTire Technology launched by Trelleborg, 1 kg of product generates CO2 equivalent emissions of around 3.8 kg. Trelleborg has measured a 6% reduction of the carbon footprint related to the working life of a Trelleborg BlueTire Technology compared to standard technology tires. Total emissions: 1408.62 kg CO2 (3.8 kg CO2 per unit * 370.69 kg, weight of 1329200 - 710/70R42TL TM1000HP - BlueTire)",Trelleborg AB,Comm. equipm. & capital goods,370.69,1408.62,Sweden,2016
20033-1-2013,Polyethylene pipe,[no detail provided],Radius Systems,Comm. equipm. & capital goods,1.0,2.52,United Kingdom,2013
20309-1-2016,Volkswagen Polo,"vehicle representing models of the small segment (Polo 1.6 TDI, 66kW, BlueMotion Technologies)",Volkswagen AG,Automobiles & components,993.0,21725.0,Germany,2016
20309-2-2016,Volkswagen Golf,"vehicle representing models of the compact segment (Golf 1.6 TDI, 77 kW, BlueMotion Technologies)",Volkswagen AG,Automobiles & components,1358.056,22218.0,Germany,2016
20309-3-2016,Volkswagen Passat,"vehicle representing models of the midsize segment (Passat 2.0 TDI, 103 kW, BlueMotion Technologies)",Volkswagen AG,Automobiles & components,1539.039,28011.0,Germany,2016
20309-6-2016,Volkswagen up!,Vehicle representing models of the very small segment (up! 1.0 MPI /44KW BlueMotion Technologies),Volkswagen AG,Automobiles & components,929.8644,21488.0,Germany,2016
20309-7-2016,Audi A6,"vehicle representing models of the fullsize segment (A6, 3.0 TDI, 180 kW)",Volkswagen AG,Automobiles & components,1895.109,37094.0,Germany,2016
20309-8-2016,Volkswagen Caddy,"vehicle representing models of the commercial vehicle segment (Caddy 1.6 TDI, 75 kW, BlueMotion Technologies)",Volkswagen AG,Automobiles & components,1128.0,28608.0,Germany,2016
20309-9-2016,Volkswagen e-up,electrified vehicle of the very small segment (calculation is based on using BluePower (clean electricity); 0 g/km CO2 driving emissions by electric mobiliy),Volkswagen AG,Automobiles & components,1185.0,7550.0,Germany,2016
20523-1-2014,Alliance (HPLC),Separation technique low efficiency.,Waters Corporation,Comm. equipm. & capital goods,59.0,40215.0,USA,2014
20527-1-2015,Electric Motor,Electric Motor with highest class efficiency and motors with class efficiency superior to the regulation,Weg S/A,Comm. equipm. & capital goods,90.0,20007.62,Brazil,2015
20822-1-2016,Phaser 6600,Printing device,Xerox Corporation,"Computer, IT & telecom",25.5,584.0,USA,2016
20822-2-2016,ColorQube 8900,Printing device,Xerox Corporation,"Computer, IT & telecom",46.308,2445.0,USA,2016
20822-3-2016,ColorQube 9200,Printing device,Xerox Corporation,"Computer, IT & telecom",368.8,7090.0,USA,2016
20822-4-2016,ColorQube 8870,Printing device,Xerox Corporation,"Computer, IT & telecom",34.0194,2011.0,USA,2016
20822-5-2016,Phaser 7100,Printing device,Xerox Corporation,"Computer, IT & telecom",44.0,2000.0,USA,2016
20822-6-2016,WorkCentre 5945/5955,Multifunctional Printing Device,Xerox Corporation,"Computer, IT & telecom",158.5,4216.0,USA,2016
20822-7-2016,WorkCentre 5325,Multifunctional Print Device STD,Xerox Corporation,"Computer, IT & telecom",137.2,1300.0,USA,2016
20822-8-2016,WorkCentre 5330,Multifunctional Print Device STD,Xerox Corporation,"Computer, IT & telecom",137.2,1500.0,USA,2016
20822-9-2016,WorkCentre 5335,Multifunctional Print Device STD,Xerox Corporation,"Computer, IT & telecom",137.2,1700.0,USA,2016
20871-1-2015,Pressure transmitter (圧力発信器) GTX,マイクロプロセッサを搭載した、高性能と高安定性を実現したスマート形差圧・圧力発信器です。気体・液体・蒸気の流量・圧力・液位の測定が可能です。測定差圧に対応した4～20mADCのアナログ信号、またはデジタル信号を出力します。  http://www.azbil.com/jp/product/iap/fi/fi_gtx.html,Azbil Corporation,"Computer, IT & telecom",3.6,42.2,Japan,2015
20871-2-2015,Photoelectric sensor (光電センサー),光を媒体として物体の有無を検出し、電気的なオン／オフ信号を出力するセンサです。投光部と受光部で構成され、投光された光が物体により、遮光または反射した状態を受光部が検出・信号処理し出力します。  http://www.compoclub.com/products/list/switch/detail/HP7.html,Azbil Corporation,"Computer, IT & telecom",0.11,13.8,Japan,2015
20871-5-2015,Neosensor indoor temperature sensor (ネオセンサ 室内用温度センサ),電子式の室内センサ。 温度検出素子に測温抵抗体（Pt1000）を使用した、高精度高信頼のセンサーです。 幅広い計測範囲とと優れた安定性により、一般ビル空調をはじめ、いろいろな室内用途に使用できます。  http://www.azbil.com/jp/product/ba/bas/sensor_nsensor.html,Azbil Corporation,"Computer, IT & telecom",0.11,2.5,Japan,2015
20871-6-2015,Temperature sensor for duct (ダクト用温度センサ),"温度検出素子に白金測温抵抗体を使用した高精度高信頼度なセンサです。 幅広い計測範囲と優れた安定性により、一般ビル空調のダクトやチャンバー内をはじめ、外気の計測やいろいろな産業用途に応用できます。  http://www.azbil.com/jp/product/ba/bas/sensor_sounyu.html""",Azbil Corporation,"Computer, IT & telecom",0.24,8.3,Japan,2015
20947-1-2015,1 fuel-efficient tire for passenger cars (乗用車用低燃費タイヤ),"Low fuel consumption grade A, AA, the tire of the AAA class developed in accordance with the vehicle performance, it has delivered. (低燃費グレードA、AA、AAAクラスのタイヤを車両性能に合わせて開発し、納入しています。)","Yokohama Rubber Company, Limited",Automobiles & components,8.7,287.68,Japan,2015
20947-2-2015,1 fuel-efficient truck and buss tireトラック・バス用低燃費タイヤ１本当たり,ライフサイクルでのＧＨＧ排出量を削減するため、低燃費タイヤを車両性能に合わせて開発し、納入しています。,"Yokohama Rubber Company, Limited",Automobiles & components,160.0,1734.0,Japan,2015
2116-1-2015,CHEP wooden exchange (pooled) pallet in USA 48x40,Functional unit defined as: One pallet used to transport and deliver goods from a manufacturer to a distributor in the North American supply chain. 48x40 wooden pallet. Includes weight of product being shipped on pallet.,Brambles,Comm. equipm. & capital goods,31.8,40.79,Australia,2015
2116-2-2015,CHEP wooden exchange (pooled) pallet in Canada 48x40,Functional unit defined as: One pallet used to transport and deliver goods from a manufacturer to a distributor in the North American supply chain. 48x40 wooden pallet. Includes weight of product being shipped on pallet.,Brambles,Comm. equipm. & capital goods,31.8,35.16,Australia,2015
2116-3-2015,Foldable reusable plastic crates (RPCs) in Australia,A comparative Life Cycle Assessment of Returnable Plastic Crates (RPC) versus a disposable cardboard carton for fresh produce distribution. Returnable plastic crate that folds flat (foldable RPC). 1000 litres of produce moved from the producer to the retail store’s inbound goods loading bay in a packaging unit that meets the Australian Retailers Specified Hygiene Standard for food transportation.,Brambles,Comm. equipm. & capital goods,2.5,20.04,Australia,2015
2116-5-2015,CHEP wooden exchange (pooled) pallet in Canada 48x20,Functional unit defined as: One pallet used to transport and deliver goods from a manufacturer to a distributor in the North American supply chain. 48x20 wooden pallet. Includes weight of product being shipped on pallet.,Brambles,Comm. equipm. & capital goods,15.9,18.76,Australia,2015
